Store,Medicine,Category,Quantity,ExpiryDate,LastUpdated,Region,State,StoreSize,StoreTier
ST006,Dopamine_25mg_Cream,Emergency Medicine,344,2025-10-07,2025-08-21,Northeast,NY,Large,Urban
ST006,Amiodarone_10mg_Liquid,Emergency Medicine,0,2026-01-30,2025-09-02,Northeast,NY,Large,Urban
ST006,Brinzolamide_5mg_Liquid,Ophthalmologic,50,2025-10-21,2025-08-30,Northeast,NY,Large,Urban
ST006,Trimethoprim_100mg_Capsule,Infectious Disease,48,2027-11-17,2025-09-01,Northeast,NY,Large,Urban
ST006,Doxycycline_25mg_Capsule,Infectious Disease,1,2027-04-27,2025-08-20,Northeast,NY,Large,Urban
ST006,Fentanyl_10mg_Injection,Pain Management,0,2027-04-19,2025-09-02,Northeast,NY,Large,Urban
ST006,Fentanyl_100mg_Cream,Pain Management,248,2028-08-21,2025-08-25,Northeast,NY,Large,Urban
ST006,Aripiprazole_500mg_Tablet,Psychiatric,30,2026-05-05,2025-09-13,Northeast,NY,Large,Urban
ST006,Carbamazepine_5mg_Tablet,Neurological,5,2028-11-03,2025-09-03,Northeast,NY,Large,Urban
ST006,Losartan_100mg_Tablet,Cardiovascular,157,2029-05-28,2025-08-22,Northeast,NY,Large,Urban
ST006,Azithromycin_Pediatric_50mg_Liquid,Pediatric,0,2025-11-12,2025-08-15,Northeast,NY,Large,Urban
ST006,Travoprost_500mg_Injection,Ophthalmologic,135,2027-03-19,2025-09-04,Northeast,NY,Large,Urban
ST006,Salmeterol_100mg_Capsule,Respiratory,31,2027-10-25,2025-09-08,Northeast,NY,Large,Urban
ST006,Albuterol_50mg_Cream,Respiratory,87,2026-08-19,2025-08-31,Northeast,NY,Large,Urban
ST006,Budesonide_5mg_Liquid,Respiratory,12,2025-12-12,2025-09-12,Northeast,NY,Large,Urban
ST006,Apixaban_100mg_Tablet,Hematology,0,2028-03-05,2025-09-01,Northeast,NY,Large,Urban
ST006,Montelukast_5mg_Liquid,Respiratory,3,2026-05-17,2025-08-28,Northeast,NY,Large,Urban
ST006,Heparin_500mg_Injection,Hematology,40,2027-03-15,2025-08-17,Northeast,NY,Large,Urban
ST006,Glipizide_500mg_Tablet,Endocrine,280,2026-03-16,2025-09-12,Northeast,NY,Large,Urban
ST006,Ibuprofen_5mg_Cream,Pain Management,184,2028-06-15,2025-09-12,Northeast,NY,Large,Urban
ST006,Warfarin_25mg_Injection,Hematology,99,2026-09-20,2025-09-01,Northeast,NY,Large,Urban
ST006,Namenda_200mg_Liquid,Geriatric,64,2025-10-21,2025-08-27,Northeast,NY,Large,Urban
ST006,Amoxicillin_100mg_Tablet,Infectious Disease,174,2028-04-09,2025-09-07,Northeast,NY,Large,Urban
ST006,Risperidone_50mg_Capsule,Psychiatric,48,2029-08-17,2025-08-25,Northeast,NY,Large,Urban
ST006,Repaglinide_25mg_Capsule,Endocrine,183,2028-04-30,2025-08-16,Northeast,NY,Large,Urban
ST006,Aspirin_10mg_Liquid,Hematology,6,2026-08-08,2025-09-09,Northeast,NY,Large,Urban
ST006,Tramadol_5mg_Injection,Pain Management,1,2026-09-10,2025-09-04,Northeast,NY,Large,Urban
ST006,Anastrozole_25mg_Injection,Oncology,2,2026-04-10,2025-08-23,Northeast,NY,Large,Urban
ST006,Furosemide_5mg_Capsule,Cardiovascular,202,2025-12-22,2025-09-06,Northeast,NY,Large,Urban
ST006,Atorvastatin_50mg_Capsule,Cardiovascular,226,2029-01-07,2025-08-24,Northeast,NY,Large,Urban
ST006,Sulfasalazine_5mg_Cream,Immunology,4,2025-10-09,2025-09-08,Northeast,NY,Large,Urban
ST006,Benzoyl_Peroxide_100mg_Tablet,Dermatological,24,2026-01-28,2025-08-18,Northeast,NY,Large,Urban
ST006,Tretinoin_500mg_Tablet,Dermatological,164,2029-04-06,2025-09-06,Northeast,NY,Large,Urban
ST006,Sucralfate_500mg_Tablet,Gastrointestinal,31,2026-07-16,2025-08-27,Northeast,NY,Large,Urban
ST006,Ketoconazole_500mg_Liquid,Dermatological,100,2025-12-02,2025-08-14,Northeast,NY,Large,Urban
ST006,Timolol_500mg_Tablet,Ophthalmologic,26,2027-04-04,2025-09-03,Northeast,NY,Large,Urban
ST006,Levofloxacin_10mg_Injection,Infectious Disease,145,2027-05-23,2025-08-26,Northeast,NY,Large,Urban
ST006,Ranitidine_200mg_Cream,Gastrointestinal,46,2025-12-12,2025-09-05,Northeast,NY,Large,Urban
ST006,Apixaban_5mg_Capsule,Hematology,62,2029-07-26,2025-09-12,Northeast,NY,Large,Urban
ST006,Atorvastatin_10mg_Cream,Cardiovascular,217,2026-10-29,2025-08-18,Northeast,NY,Large,Urban
ST006,Montelukast_50mg_Capsule,Respiratory,60,2029-05-26,2025-09-10,Northeast,NY,Large,Urban
ST006,Phenytoin_50mg_Injection,Neurological,178,2026-08-09,2025-08-25,Northeast,NY,Large,Urban
ST006,Dabigatran_200mg_Injection,Hematology,169,2027-08-02,2025-09-10,Northeast,NY,Large,Urban
ST006,Fentanyl_10mg_Tablet,Pain Management,85,2028-11-16,2025-09-04,Northeast,NY,Large,Urban
ST006,Loratadine_5mg_Injection,Pediatric,0,2026-02-22,2025-08-16,Northeast,NY,Large,Urban
ST006,Carvedilol_5mg_Liquid,Cardiovascular,2,2026-06-01,2025-08-28,Northeast,NY,Large,Urban
ST006,Moxifloxacin_5mg_Cream,Infectious Disease,169,2028-05-01,2025-08-15,Northeast,NY,Large,Urban
ST006,Tacrolimus_500mg_Injection,Immunology,1,2026-09-03,2025-09-03,Northeast,NY,Large,Urban
ST006,Sulfasalazine_100mg_Injection,Immunology,42,2026-06-14,2025-09-11,Northeast,NY,Large,Urban
ST007,Cephalexin_10mg_Liquid,Infectious Disease,8,2025-10-16,2025-08-24,Northeast,NH,Small,Urban
ST007,Dasatinib_100mg_Cream,Oncology,9,2025-10-13,2025-09-01,Northeast,NH,Small,Urban
ST007,Mupirocin_500mg_Injection,Dermatological,74,2027-07-05,2025-08-31,Northeast,NH,Small,Urban
ST007,Glyburide_200mg_Injection,Endocrine,43,2025-06-04,2025-09-03,Northeast,NH,Small,Urban
ST007,Finasteride_50mg_Liquid,Urology,82,2026-05-27,2025-08-26,Northeast,NH,Small,Urban
ST007,Hydroxychloroquine_25mg_Tablet,Immunology,23,2027-08-27,2025-08-28,Northeast,NH,Small,Urban
ST007,Cyclosporine_50mg_Liquid,Immunology,0,2025-12-18,2025-09-05,Northeast,NH,Small,Urban
ST007,Sitagliptin_25mg_Tablet,Endocrine,177,2026-08-06,2025-08-31,Northeast,NH,Small,Urban
ST007,Donepezil_XR_200mg_Injection,Geriatric,7,2026-11-19,2025-08-15,Northeast,NH,Small,Urban
ST007,Cromolyn_10mg_Tablet,Respiratory,0,2029-08-25,2025-09-10,Northeast,NH,Small,Urban
ST007,Latanoprost_10mg_Tablet,Ophthalmologic,37,2028-05-25,2025-08-22,Northeast,NH,Small,Urban
ST007,Ibuprofen_Pediatric_500mg_Capsule,Pediatric,6,2025-09-16,2025-09-08,Northeast,NH,Small,Urban
ST007,Ziprasidone_10mg_Injection,Psychiatric,6,2027-05-11,2025-08-19,Northeast,NH,Small,Urban
ST007,Tacrolimus_500mg_Injection,Immunology,26,2025-12-18,2025-09-13,Northeast,NH,Small,Urban
ST007,Epinephrine_50mg_Injection,Emergency Medicine,108,2027-01-21,2025-08-27,Northeast,NH,Small,Urban
ST007,Imatinib_200mg_Capsule,Oncology,10,2029-03-15,2025-08-15,Northeast,NH,Small,Urban
ST007,Pantoprazole_50mg_Cream,Gastrointestinal,9,2026-08-15,2025-09-05,Northeast,NH,Small,Urban
ST007,Oxybutynin_50mg_Injection,Urology,36,2026-05-11,2025-09-12,Northeast,NH,Small,Urban
ST007,Formoterol_500mg_Capsule,Respiratory,43,2028-07-19,2025-08-22,Northeast,NH,Small,Urban
ST007,Nilotinib_5mg_Injection,Oncology,29,2027-06-10,2025-08-18,Northeast,NH,Small,Urban
ST007,Cyclosporine_5mg_Cream,Immunology,31,2028-09-29,2025-08-23,Northeast,NH,Small,Urban
ST007,Calcipotriene_25mg_Capsule,Dermatological,48,2027-11-23,2025-09-05,Northeast,NH,Small,Urban
ST007,Apraclonidine_5mg_Injection,Ophthalmologic,0,2027-02-24,2025-09-04,Northeast,NH,Small,Urban
ST007,Prednisolone_50mg_Liquid,Pediatric,4,2025-11-21,2025-09-09,Northeast,NH,Small,Urban
ST007,Timolol_200mg_Cream,Ophthalmologic,86,2028-08-14,2025-08-18,Northeast,NH,Small,Urban
ST007,Theophylline_25mg_Injection,Respiratory,21,2027-01-23,2025-09-04,Northeast,NH,Small,Urban
ST007,Quetiapine_10mg_Injection,Psychiatric,9,2027-06-16,2025-09-11,Northeast,NH,Small,Urban
ST007,Dabigatran_50mg_Injection,Hematology,9,2025-10-09,2025-09-01,Northeast,NH,Small,Urban
ST007,Ticagrelor_25mg_Liquid,Hematology,51,2026-09-03,2025-08-19,Northeast,NH,Small,Urban
ST007,Hydrocortisone_500mg_Injection,Dermatological,47,2026-05-09,2025-09-03,Northeast,NH,Small,Urban
ST007,Letrozole_100mg_Cream,Oncology,2,2028-10-01,2025-08-30,Northeast,NH,Small,Urban
ST007,Donepezil_XR_500mg_Tablet,Geriatric,91,2026-03-29,2025-09-08,Northeast,NH,Small,Urban
ST007,Dopamine_5mg_Capsule,Emergency Medicine,169,2027-11-18,2025-08-18,Northeast,NH,Small,Urban
ST007,Olanzapine_100mg_Liquid,Psychiatric,102,2026-04-16,2025-08-25,Northeast,NH,Small,Urban
ST007,Cyclosporine_500mg_Tablet,Immunology,12,2025-09-08,2025-08-24,Northeast,NH,Small,Urban
ST007,Methylprednisolone_100mg_Capsule,Immunology,32,2026-07-22,2025-08-28,Northeast,NH,Small,Urban
ST007,Simvastatin_500mg_Liquid,Cardiovascular,126,2026-04-28,2025-08-31,Northeast,NH,Small,Urban
ST007,Esomeprazole_5mg_Liquid,Gastrointestinal,101,2026-08-15,2025-09-03,Northeast,NH,Small,Urban
ST007,Losartan_100mg_Tablet,Cardiovascular,8,2026-06-14,2025-09-09,Northeast,NH,Small,Urban
ST007,Imatinib_25mg_Injection,Oncology,2,2027-08-16,2025-08-22,Northeast,NH,Small,Urban
ST007,Oxycodone_200mg_Injection,Pain Management,4,2027-07-05,2025-09-08,Northeast,NH,Small,Urban
ST007,Lansoprazole_50mg_Capsule,Gastrointestinal,100,2026-06-11,2025-08-24,Northeast,NH,Small,Urban
ST007,Rivaroxaban_25mg_Liquid,Hematology,105,2026-01-01,2025-09-08,Northeast,NH,Small,Urban
ST007,Albuterol_50mg_Cream,Respiratory,99,2029-02-07,2025-09-09,Northeast,NH,Small,Urban
ST007,Ranitidine_200mg_Injection,Gastrointestinal,0,2025-05-14,2025-09-08,Northeast,NH,Small,Urban
ST007,Oxybutynin_100mg_Liquid,Urology,0,2026-07-07,2025-09-10,Northeast,NH,Small,Urban
ST007,Sitagliptin_200mg_Liquid,Endocrine,42,2026-09-01,2025-08-15,Northeast,NH,Small,Urban
ST007,Ibuprofen_Pediatric_5mg_Liquid,Pediatric,9,2025-11-24,2025-09-01,Northeast,NH,Small,Urban
ST007,Letrozole_500mg_Cream,Oncology,7,2027-03-08,2025-09-03,Northeast,NH,Small,Urban
ST007,Namenda_200mg_Liquid,Geriatric,9,2025-11-06,2025-08-19,Northeast,NH,Small,Urban
ST007,Rosiglitazone_10mg_Capsule,Endocrine,169,2026-08-22,2025-08-17,Northeast,NH,Small,Urban
ST007,Albuterol_Pediatric_10mg_Cream,Pediatric,62,2025-03-21,2025-08-30,Northeast,NH,Small,Urban
ST007,Metronidazole_5mg_Cream,Dermatological,5,2027-09-17,2025-08-30,Northeast,NH,Small,Urban
ST007,Albuterol_Pediatric_5mg_Injection,Pediatric,20,2026-01-28,2025-08-23,Northeast,NH,Small,Urban
ST007,Clozapine_10mg_Capsule,Psychiatric,1,2029-06-29,2025-08-17,Northeast,NH,Small,Urban
ST007,Carbachol_25mg_Cream,Ophthalmologic,22,2025-09-28,2025-08-27,Northeast,NH,Small,Urban
ST007,Methotrexate_10mg_Cream,Immunology,17,2029-03-07,2025-09-12,Northeast,NH,Small,Urban
ST007,Loperamide_5mg_Capsule,Gastrointestinal,100,2029-01-05,2025-08-27,Northeast,NH,Small,Urban
ST007,Salmeterol_200mg_Liquid,Respiratory,9,2026-07-30,2025-09-01,Northeast,NH,Small,Urban
ST007,Haloperidol_25mg_Cream,Psychiatric,88,2028-11-21,2025-08-16,Northeast,NH,Small,Urban
ST007,Ciprofloxacin_10mg_Cream,Infectious Disease,28,2029-07-26,2025-09-11,Northeast,NH,Small,Urban
ST007,Rivastigmine_25mg_Cream,Geriatric,0,2029-03-07,2025-08-17,Northeast,NH,Small,Urban
ST007,Vardenafil_25mg_Tablet,Urology,20,2025-12-29,2025-09-13,Northeast,NH,Small,Urban
ST007,Adalimumab_500mg_Injection,Immunology,7,2026-12-14,2025-08-28,Northeast,NH,Small,Urban
ST007,Pilocarpine_10mg_Capsule,Ophthalmologic,39,2025-10-12,2025-08-26,Northeast,NH,Small,Urban
ST007,Apraclonidine_10mg_Capsule,Ophthalmologic,72,2028-06-13,2025-08-14,Northeast,NH,Small,Urban
ST007,Valproate_500mg_Tablet,Neurological,28,2026-05-15,2025-09-04,Northeast,NH,Small,Urban
ST007,Ibuprofen_10mg_Liquid,Pain Management,103,2025-12-01,2025-08-24,Northeast,NH,Small,Urban
ST007,Apixaban_5mg_Capsule,Hematology,32,2029-03-08,2025-09-05,Northeast,NH,Small,Urban
ST007,Aspirin_500mg_Cream,Pain Management,66,2028-07-16,2025-08-30,Northeast,NH,Small,Urban
ST007,Amoxicillin_Pediatric_50mg_Injection,Pediatric,16,2026-09-08,2025-08-15,Northeast,NH,Small,Urban
ST007,Rosiglitazone_50mg_Tablet,Endocrine,58,2029-09-06,2025-08-18,Northeast,NH,Small,Urban
ST007,Solifenacin_5mg_Cream,Urology,14,2025-08-11,2025-09-09,Northeast,NH,Small,Urban
ST007,Quetiapine_50mg_Liquid,Psychiatric,29,2025-10-07,2025-09-12,Northeast,NH,Small,Urban
ST007,Azithromycin_Pediatric_100mg_Liquid,Pediatric,18,2026-04-06,2025-08-30,Northeast,NH,Small,Urban
ST007,Mirabegron_500mg_Injection,Urology,8,2026-06-11,2025-08-25,Northeast,NH,Small,Urban
ST007,Tadalafil_10mg_Capsule,Urology,65,2025-04-08,2025-08-29,Northeast,NH,Small,Urban
ST007,Azathioprine_5mg_Liquid,Immunology,26,2026-07-04,2025-08-22,Northeast,NH,Small,Urban
ST007,Ondansetron_Pediatric_50mg_Tablet,Pediatric,7,2026-04-09,2025-08-15,Northeast,NH,Small,Urban
ST007,Calcium_Chloride_25mg_Injection,Emergency Medicine,346,2026-02-10,2025-08-24,Northeast,NH,Small,Urban
ST007,Tretinoin_500mg_Tablet,Dermatological,17,2025-11-14,2025-08-16,Northeast,NH,Small,Urban
ST007,Sertraline_5mg_Capsule,Neurological,25,2027-08-19,2025-08-16,Northeast,NH,Small,Urban
ST007,Doxycycline_100mg_Liquid,Infectious Disease,14,2026-05-26,2025-09-07,Northeast,NH,Small,Urban
ST007,Methotrexate_500mg_Liquid,Immunology,0,2025-11-18,2025-08-23,Northeast,NH,Small,Urban
ST007,Simvastatin_5mg_Cream,Cardiovascular,0,2028-07-29,2025-08-24,Northeast,NH,Small,Urban
ST007,Nilotinib_10mg_Tablet,Oncology,7,2027-08-13,2025-09-04,Northeast,NH,Small,Urban
ST007,Tacrolimus_25mg_Tablet,Dermatological,10,2028-10-15,2025-08-26,Northeast,NH,Small,Urban
ST007,Heparin_500mg_Injection,Hematology,44,2026-04-25,2025-08-29,Northeast,NH,Small,Urban
ST007,Vardenafil_100mg_Cream,Urology,27,2029-05-13,2025-09-09,Northeast,NH,Small,Urban
ST007,Azithromycin_50mg_Tablet,Infectious Disease,91,2028-11-18,2025-08-21,Northeast,NH,Small,Urban
ST007,Sorafenib_25mg_Liquid,Oncology,0,2026-04-01,2025-08-27,Northeast,NH,Small,Urban
ST007,Aspirin_5mg_Liquid,Pain Management,153,2026-01-14,2025-09-07,Northeast,NH,Small,Urban
ST007,Naproxen_500mg_Capsule,Pain Management,208,2027-11-19,2025-08-16,Northeast,NH,Small,Urban
ST007,Brinzolamide_25mg_Injection,Ophthalmologic,49,2027-02-15,2025-09-05,Northeast,NH,Small,Urban
ST007,Calcium_Chloride_200mg_Cream,Emergency Medicine,265,2028-05-17,2025-08-22,Northeast,NH,Small,Urban
ST007,Apixaban_100mg_Tablet,Hematology,51,2028-09-07,2025-09-08,Northeast,NH,Small,Urban
ST007,Esomeprazole_100mg_Cream,Gastrointestinal,63,2029-05-26,2025-08-15,Northeast,NH,Small,Urban
ST007,Sunitinib_25mg_Injection,Oncology,9,2026-02-04,2025-09-05,Northeast,NH,Small,Urban
ST007,Metronidazole_50mg_Liquid,Dermatological,15,2026-04-02,2025-09-01,Northeast,NH,Small,Urban
ST007,Atorvastatin_25mg_Tablet,Cardiovascular,62,2025-12-01,2025-09-03,Northeast,NH,Small,Urban
ST007,Cetirizine_100mg_Liquid,Pediatric,65,2026-03-20,2025-08-25,Northeast,NH,Small,Urban
ST007,Aripiprazole_500mg_Tablet,Psychiatric,2,2026-06-05,2025-09-01,Northeast,NH,Small,Urban
ST007,Aricept_50mg_Tablet,Geriatric,23,2026-08-30,2025-08-14,Northeast,NH,Small,Urban
ST007,Trimethoprim_100mg_Liquid,Infectious Disease,3,2026-01-07,2025-08-25,Northeast,NH,Small,Urban
ST007,Cetirizine_50mg_Injection,Pediatric,72,2026-09-12,2025-09-08,Northeast,NH,Small,Urban
ST007,Insulin_10mg_Liquid,Endocrine,35,2026-01-14,2025-08-19,Northeast,NH,Small,Urban
ST007,Fluoxetine_200mg_Capsule,Psychiatric,3,2028-03-16,2025-09-12,Northeast,NH,Small,Urban
ST007,Metoprolol_5mg_Cream,Cardiovascular,49,2026-11-21,2025-08-19,Northeast,NH,Small,Urban
ST007,Theophylline_5mg_Tablet,Respiratory,53,2025-05-28,2025-09-12,Northeast,NH,Small,Urban
ST007,Apraclonidine_50mg_Liquid,Ophthalmologic,95,2026-01-18,2025-08-27,Northeast,NH,Small,Urban
ST007,Acetaminophen_10mg_Liquid,Pain Management,43,2026-08-11,2025-08-15,Northeast,NH,Small,Urban
ST007,Acarbose_50mg_Liquid,Endocrine,76,2025-06-25,2025-09-04,Northeast,NH,Small,Urban
ST007,Naproxen_500mg_Capsule,Pain Management,206,2025-10-06,2025-08-16,Northeast,NH,Small,Urban
ST007,Ipratropium_100mg_Capsule,Respiratory,0,2025-09-20,2025-08-31,Northeast,NH,Small,Urban
ST007,Cromolyn_10mg_Cream,Respiratory,14,2027-06-17,2025-08-24,Northeast,NH,Small,Urban
ST007,Oxycodone_100mg_Injection,Pain Management,144,2026-11-21,2025-09-08,Northeast,NH,Small,Urban
ST007,Ondansetron_Pediatric_25mg_Liquid,Pediatric,104,2026-02-14,2025-09-03,Northeast,NH,Small,Urban
ST007,Ondansetron_10mg_Injection,Gastrointestinal,0,2025-09-29,2025-08-26,Northeast,NH,Small,Urban
ST007,Methylprednisolone_10mg_Capsule,Immunology,0,2025-12-21,2025-08-15,Northeast,NH,Small,Urban
ST007,Clotrimazole_10mg_Tablet,Dermatological,0,2028-12-05,2025-09-05,Northeast,NH,Small,Urban
ST007,Amoxicillin_100mg_Tablet,Infectious Disease,14,2028-07-19,2025-09-09,Northeast,NH,Small,Urban
ST007,Brinzolamide_25mg_Cream,Ophthalmologic,45,2027-06-26,2025-09-02,Northeast,NH,Small,Urban
ST007,Mirabegron_25mg_Capsule,Urology,0,2028-01-25,2025-08-17,Northeast,NH,Small,Urban
ST007,Fluticasone_200mg_Cream,Respiratory,3,2025-09-29,2025-09-07,Northeast,NH,Small,Urban
ST007,Lisinopril_5mg_Tablet,Cardiovascular,7,2026-11-23,2025-09-05,Northeast,NH,Small,Urban
ST007,Timolol_50mg_Injection,Ophthalmologic,39,2027-07-21,2025-08-19,Northeast,NH,Small,Urban
ST007,Anastrozole_50mg_Injection,Oncology,13,2025-03-25,2025-08-26,Northeast,NH,Small,Urban
ST007,Valproate_50mg_Liquid,Neurological,14,2025-10-08,2025-08-14,Northeast,NH,Small,Urban
ST007,Solifenacin_10mg_Liquid,Urology,103,2026-02-19,2025-08-16,Northeast,NH,Small,Urban
ST007,Travoprost_50mg_Cream,Ophthalmologic,27,2027-02-05,2025-09-13,Northeast,NH,Small,Urban
ST007,Tretinoin_50mg_Tablet,Dermatological,57,2028-06-03,2025-08-26,Northeast,NH,Small,Urban
ST007,Travoprost_100mg_Cream,Ophthalmologic,104,2026-11-28,2025-08-26,Northeast,NH,Small,Urban
ST007,Warfarin_25mg_Capsule,Hematology,82,2027-02-27,2025-08-23,Northeast,NH,Small,Urban
ST007,Timolol_500mg_Tablet,Ophthalmologic,38,2026-08-28,2025-09-08,Northeast,NH,Small,Urban
ST007,Omeprazole_100mg_Injection,Gastrointestinal,20,2026-01-06,2025-08-15,Northeast,NH,Small,Urban
ST007,Sunitinib_25mg_Tablet,Oncology,23,2026-10-09,2025-09-13,Northeast,NH,Small,Urban
ST007,Losartan_200mg_Injection,Cardiovascular,67,2026-06-02,2025-08-21,Northeast,NH,Small,Urban
ST007,Benzoyl_Peroxide_50mg_Cream,Dermatological,0,2028-10-21,2025-08-15,Northeast,NH,Small,Urban
ST007,Budesonide_100mg_Tablet,Respiratory,94,2029-01-13,2025-09-10,Northeast,NH,Small,Urban
ST007,Ibuprofen_Pediatric_100mg_Tablet,Pediatric,96,2027-09-23,2025-08-26,Northeast,NH,Small,Urban
ST007,Tretinoin_25mg_Capsule,Dermatological,62,2028-07-02,2025-09-01,Northeast,NH,Small,Urban
ST007,Lithium_50mg_Injection,Psychiatric,0,2026-02-01,2025-08-15,Northeast,NH,Small,Urban
ST007,Dutasteride_500mg_Capsule,Urology,49,2025-09-26,2025-08-25,Northeast,NH,Small,Urban
ST007,Dorzolamide_200mg_Cream,Ophthalmologic,34,2026-10-31,2025-08-14,Northeast,NH,Small,Urban
ST007,Finasteride_500mg_Cream,Urology,62,2028-09-29,2025-08-29,Northeast,NH,Small,Urban
ST007,Nilotinib_10mg_Injection,Oncology,0,2026-06-11,2025-08-27,Northeast,NH,Small,Urban
ST007,Anastrozole_5mg_Liquid,Oncology,9,2026-02-07,2025-09-12,Northeast,NH,Small,Urban
ST007,Levothyroxine_200mg_Tablet,Endocrine,79,2027-06-05,2025-08-15,Northeast,NH,Small,Urban
ST007,Calcipotriene_100mg_Liquid,Dermatological,6,2026-08-04,2025-09-13,Northeast,NH,Small,Urban
ST007,Atorvastatin_50mg_Capsule,Cardiovascular,155,2025-12-08,2025-09-12,Northeast,NH,Small,Urban
ST007,Rituximab_500mg_Tablet,Oncology,15,2027-02-03,2025-08-30,Northeast,NH,Small,Urban
ST007,Insulin_25mg_Liquid,Endocrine,123,2025-12-04,2025-09-12,Northeast,NH,Small,Urban
ST007,Acetaminophen_Pediatric_200mg_Cream,Pediatric,30,2026-02-16,2025-09-13,Northeast,NH,Small,Urban
ST007,Razadyne_25mg_Injection,Geriatric,16,2026-08-05,2025-08-30,Northeast,NH,Small,Urban
ST007,Levothyroxine_10mg_Injection,Endocrine,98,2027-08-29,2025-09-11,Northeast,NH,Small,Urban
ST007,Carbamazepine_200mg_Injection,Neurological,10,2026-03-13,2025-08-23,Northeast,NH,Small,Urban
ST007,Amoxicillin_Pediatric_5mg_Cream,Pediatric,19,2029-04-10,2025-08-26,Northeast,NH,Small,Urban
ST007,Exemestane_50mg_Tablet,Oncology,26,2026-01-10,2025-08-21,Northeast,NH,Small,Urban
ST007,Memantine_50mg_Injection,Geriatric,7,2027-01-17,2025-08-19,Northeast,NH,Small,Urban
ST007,Oxycodone_100mg_Tablet,Pain Management,8,2025-12-10,2025-08-27,Northeast,NH,Small,Urban
ST007,Azathioprine_500mg_Cream,Immunology,19,2028-01-26,2025-08-16,Northeast,NH,Small,Urban
ST007,Donepezil_XR_10mg_Liquid,Geriatric,14,2025-12-30,2025-09-01,Northeast,NH,Small,Urban
ST007,Tadalafil_100mg_Tablet,Urology,71,2027-06-22,2025-09-04,Northeast,NH,Small,Urban
ST007,Zafirlukast_500mg_Tablet,Respiratory,13,2026-12-19,2025-09-07,Northeast,NH,Small,Urban
ST007,Levetiracetam_200mg_Cream,Neurological,46,2027-07-24,2025-08-30,Northeast,NH,Small,Urban
ST007,Aspirin_25mg_Injection,Hematology,40,2026-04-28,2025-09-11,Northeast,NH,Small,Urban
ST007,Rosiglitazone_500mg_Tablet,Endocrine,87,2028-03-02,2025-08-21,Northeast,NH,Small,Urban
ST007,Sucralfate_500mg_Tablet,Gastrointestinal,67,2027-08-30,2025-08-23,Northeast,NH,Small,Urban
ST007,Tacrolimus_25mg_Tablet,Immunology,25,2026-01-31,2025-08-25,Northeast,NH,Small,Urban
ST007,Olanzapine_50mg_Cream,Psychiatric,24,2026-09-10,2025-08-15,Northeast,NH,Small,Urban
ST007,Sulfasalazine_50mg_Capsule,Immunology,35,2029-09-10,2025-08-27,Northeast,NH,Small,Urban
ST007,Clopidogrel_500mg_Tablet,Hematology,67,2027-06-11,2025-09-08,Northeast,NH,Small,Urban
ST007,Tramadol_50mg_Liquid,Pain Management,9,2026-02-10,2025-09-07,Northeast,NH,Small,Urban
ST007,Donepezil_5mg_Cream,Neurological,12,2026-04-22,2025-08-23,Northeast,NH,Small,Urban
ST007,Cyclosporine_25mg_Cream,Immunology,5,2027-12-09,2025-09-01,Northeast,NH,Small,Urban
ST007,Amoxicillin_Pediatric_50mg_Liquid,Pediatric,54,2026-05-06,2025-08-19,Northeast,NH,Small,Urban
ST007,Famotidine_25mg_Injection,Gastrointestinal,54,2026-11-20,2025-09-06,Northeast,NH,Small,Urban
ST007,Levofloxacin_200mg_Liquid,Infectious Disease,84,2026-02-28,2025-08-25,Northeast,NH,Small,Urban
ST007,Pilocarpine_10mg_Injection,Ophthalmologic,96,2027-02-26,2025-09-11,Northeast,NH,Small,Urban
ST007,Solifenacin_10mg_Liquid,Urology,38,2025-09-24,2025-08-15,Northeast,NH,Small,Urban
ST007,Repaglinide_25mg_Capsule,Endocrine,184,2027-08-01,2025-09-08,Northeast,NH,Small,Urban
ST007,Mupirocin_10mg_Capsule,Dermatological,78,2027-12-12,2025-08-17,Northeast,NH,Small,Urban
ST007,Amiodarone_200mg_Liquid,Emergency Medicine,229,2025-05-26,2025-09-09,Northeast,NH,Small,Urban
ST007,Mycophenolate_50mg_Capsule,Immunology,14,2026-07-13,2025-08-15,Northeast,NH,Small,Urban
ST007,Memantine_10mg_Liquid,Geriatric,0,2026-02-25,2025-09-06,Northeast,NH,Small,Urban
ST007,Morphine_5mg_Capsule,Pain Management,176,2026-07-08,2025-09-04,Northeast,NH,Small,Urban
ST007,Amoxicillin_5mg_Cream,Infectious Disease,10,2028-03-06,2025-09-06,Northeast,NH,Small,Urban
ST007,Cephalexin_50mg_Liquid,Infectious Disease,25,2025-08-29,2025-08-23,Northeast,NH,Small,Urban
ST007,Calcium_Chloride_200mg_Liquid,Emergency Medicine,331,2026-04-13,2025-09-10,Northeast,NH,Small,Urban
